DZ_CODE,UR2FOLD,UR3FOLD,UR6FOLD,UR8FOLD
S01011547,1,1,2,2
S01011548,1,1,2,2
S01011549,1,1,2,2
S01011550,1,1,2,2
S01011551,1,1,2,2
S01011552,1,1,2,2
S01011553,1,1,2,2
S01011554,1,1,2,2
S01011555,1,1,2,2
S01011556,1,1,2,2
S01011557,1,1,2,2
S01011558,1,1,2,2
S01011559,1,1,2,2
S01011560,1,1,2,2
S01011561,1,1,2,2
S01011562,1,1,2,2
S01011563,1,1,2,2
S01011564,1,1,2,2
S01011565,1,1,2,2
S01011566,1,1,2,2
S01011567,1,1,2,2
S01011568,1,1,2,2
S01011569,1,1,2,2
S01011570,1,1,2,2
S01011571,1,1,2,2
S01011572,1,1,2,2
S01011573,1,1,2,2
S01011574,1,1,2,2
S01011575,1,1,2,2
S01011576,1,1,2,2
S01011577,1,1,2,2
S01011578,1,1,2,2
S01011579,1,1,2,2
S01011580,1,1,2,2
S01011581,1,1,2,2
S01011582,1,1,2,2
S01011583,1,1,2,2
S01011584,1,1,2,2
S01011585,1,1,2,2
S01011586,1,1,2,2
S01011587,1,1,2,2
S01011588,1,1,2,2
S01011589,1,1,2,2
S01011590,1,1,2,2
S01011591,1,1,2,2
S01011592,1,1,2,2
S01011593,1,1,2,2
S01011594,1,1,2,2
S01011595,1,1,2,2
S01011596,1,1,2,2
S01011597,1,1,2,2
S01011598,1,1,2,2
S01011599,1,1,2,2
S01011600,1,1,2,2
S01011601,1,1,2,2
S01011602,1,1,2,2
S01011603,1,1,2,2
S01011604,1,1,2,2
S01011605,1,1,2,2
S01011606,1,1,2,2
S01011607,1,1,2,2
S01011608,1,1,2,2
S01011609,1,1,2,2
S01011610,1,1,2,2
S01011611,1,1,2,2
S01011612,1,1,2,2
S01011613,1,1,2,2
S01011617,1,1,2,2
S01011618,1,1,2,2
S01011619,1,1,2,2
S01011620,1,1,2,2
S01011621,1,1,2,2
S01011622,1,1,2,2
S01011623,1,1,2,2
S01011624,1,1,2,2
S01011625,1,1,2,2
S01011626,1,1,2,2
S01011627,1,1,2,2
S01011628,1,1,2,2
S01011629,1,1,2,2
S01011630,1,1,2,2
S01011631,1,1,2,2
S01011632,1,1,2,2
S01011633,1,1,2,2
S01011634,1,1,2,2
S01011635,1,1,2,2
S01011636,1,1,2,2
S01011637,1,1,2,2
S01011638,1,1,2,2
S01011639,1,1,2,2
S01011640,1,1,2,2
S01011641,1,1,2,2
S01011642,1,1,2,2
S01011643,1,1,2,2
S01011644,1,1,2,2
S01011645,1,1,2,2
S01011646,1,1,2,2
S01011647,1,1,2,2
S01011648,1,1,2,2
S01011649,1,1,2,2
S01011650,1,1,2,2
S01011651,1,1,2,2
S01011652,1,1,2,2
S01011653,1,1,2,2
S01011654,1,1,2,2
S01011655,1,1,2,2
S01011656,1,1,2,2
S01011657,1,1,2,2
S01011658,1,1,2,2
S01011659,1,1,2,2
S01011660,1,1,2,2
S01011661,1,1,2,2
S01011662,1,1,2,2
S01011663,1,1,2,2
S01011664,1,1,2,2
S01011665,1,1,2,2
S01011666,1,1,2,2
S01011667,1,1,2,2
S01011668,1,1,2,2
S01011669,1,1,2,2
S01011670,1,1,2,2
S01011671,1,1,2,2
S01011672,1,1,2,2
S01011673,1,1,2,2
S01011674,1,1,2,2
S01011685,1,1,2,2
S01011719,1,1,2,2
S01011720,1,1,2,2
S01011721,1,1,2,2
S01011722,1,1,2,2
S01011723,1,1,2,2
S01011724,1,1,2,2
S01011725,1,1,2,2
S01011726,1,1,2,2
S01011727,1,1,2,2
S01011728,1,1,2,2
S01011729,1,1,2,2
S01011730,1,1,2,2
S01011731,1,1,2,2
S01011732,1,1,2,2
S01011733,1,1,2,2
S01011734,1,1,2,2
S01011735,1,1,2,2
S01011736,1,1,2,2
S01011737,1,1,2,2
S01011738,1,1,2,2
S01011739,1,1,2,2
S01011740,1,1,2,2
S01011741,1,1,2,2
S01011742,1,1,2,2
S01011743,1,1,2,2
S01011744,1,1,2,2
S01011745,1,1,2,2
S01011746,1,1,2,2
S01011747,1,1,2,2
S01011748,1,1,2,2
S01011749,1,1,2,2
S01011750,1,1,2,2
S01011751,1,1,2,2
S01011752,1,1,2,2
S01011753,1,1,2,2
S01011754,1,1,2,2
S01011755,1,1,2,2
S01011756,1,1,2,2
S01011757,1,1,2,2
S01011758,1,1,2,2
S01011759,1,1,2,2
S01011760,1,1,2,2
S01011761,1,1,2,2
S01011762,1,1,2,2
S01011763,1,1,2,2
S01011764,1,1,2,2
S01011765,1,1,2,2
S01011766,1,1,2,2
S01011767,1,1,2,2
S01011768,1,1,2,2
S01011769,1,1,2,2
S01011770,1,1,2,2
S01011771,1,1,2,2
S01011772,1,1,2,2
S01011773,1,1,2,2
S01011774,1,1,2,2
S01011775,1,1,2,2
S01011776,1,1,2,2
S01011777,1,1,2,2
S01011778,1,1,2,2
S01011779,1,1,2,2
S01011780,1,1,2,2
S01011781,1,1,2,2
S01011782,1,1,2,2
S01011783,1,1,2,2
S01011784,1,1,2,2
S01011785,1,1,2,2
S01011790,1,1,2,2
S01011791,1,1,2,2
S01011792,1,1,2,2
S01011793,1,1,2,2
S01011794,1,1,2,2
S01011795,1,1,2,2
S01011796,1,1,2,2
S01011797,1,1,2,2
S01011798,1,1,2,2
S01011799,1,1,2,2
S01011800,1,1,2,2
S01011801,1,1,2,2
S01011802,1,1,2,2
S01011887,1,1,2,2
S01011888,1,1,2,2
S01011889,1,1,2,2
S01011890,1,1,2,2
S01011891,1,1,2,2
S01011892,1,1,2,2
S01011893,1,1,2,2
S01011894,1,1,2,2
S01011895,1,1,2,2
S01011896,1,1,2,2
S01011897,1,1,2,2
S01011898,1,1,2,2
S01011899,1,1,2,2
S01011900,1,1,2,2
S01011901,1,1,2,2
S01011902,1,1,2,2
S01011903,1,1,2,2
S01011904,1,1,2,2
S01011905,1,1,2,2
S01011906,1,1,2,2
S01011907,1,1,2,2
S01011908,1,1,2,2
S01011909,1,1,2,2
S01011910,1,1,2,2
S01011911,1,1,2,2
S01011912,1,1,2,2
S01011913,1,1,2,2
S01011914,1,1,2,2
S01011915,1,1,2,2
S01011916,1,1,2,2
S01011917,1,1,2,2
S01011918,1,1,2,2
S01011919,1,1,2,2
S01011920,1,1,2,2
S01011921,1,1,2,2
S01011922,1,1,2,2
S01011923,1,1,2,2
S01011924,1,1,2,2
S01011925,1,1,2,2
S01011926,1,1,2,2
S01011927,1,1,2,2
S01011928,1,1,2,2
S01011929,1,1,2,2
S01011930,1,1,2,2
S01011931,1,1,2,2
S01011932,1,1,2,2
S01011933,1,1,2,2
S01011934,1,1,2,2
S01011935,1,1,2,2
S01011936,1,1,2,2
S01011937,1,1,2,2
S01011938,1,1,2,2
S01011939,1,1,2,2
S01011940,1,1,2,2
S01011941,1,1,2,2
S01011942,1,1,2,2
S01011943,1,1,2,2
S01011944,1,1,2,2
S01011945,1,1,2,2
S01011946,1,1,2,2
S01011947,1,1,2,2
S01011948,1,1,2,2
S01012029,1,1,2,2
S01012188,1,1,2,2
S01012189,1,1,2,2
S01012190,1,1,2,2
S01012191,1,1,2,2
S01012192,1,1,2,2
S01012193,1,1,2,2
S01012194,1,1,2,2
S01012195,1,1,2,2
S01012196,1,1,2,2
S01012197,1,1,2,2
S01012198,1,1,2,2
S01012199,1,1,2,2
S01012200,1,1,2,2
S01012201,1,1,2,2
S01012202,1,1,2,2
S01012203,1,1,2,2
S01012204,1,1,2,2
S01012205,1,1,2,2
S01012206,1,1,2,2
S01012207,1,1,2,2
S01012208,1,1,2,2
S01012209,1,1,2,2
S01012210,1,1,2,2
S01012274,1,1,2,2
S01012275,1,1,2,2
S01012276,1,1,2,2
S01012277,1,1,2,2
S01012278,1,1,2,2
S01012279,1,1,2,2
S01012280,1,1,2,2
S01012281,1,1,2,2
S01012282,1,1,2,2
S01012283,1,1,2,2
S01012284,1,1,2,2
S01012285,1,1,2,2
S01012286,1,1,2,2
S01012287,1,1,2,2
S01012288,1,1,2,2
S01012293,1,1,2,2
S01012294,1,1,2,2
S01012295,1,1,2,2
S01012359,1,1,2,2
S01012360,1,1,2,2
S01012361,1,1,2,2
S01012362,1,1,2,2
S01012363,1,1,2,2
S01012364,1,1,2,2
S01012365,1,1,2,2
S01012366,1,1,2,2
S01012367,1,1,2,2
S01012368,1,1,2,2
S01012369,1,1,2,2
S01012370,1,1,2,2
S01012371,1,1,2,2
S01012372,1,1,2,2
S01012373,1,1,2,2
S01012374,1,1,2,2
S01012375,1,1,2,2
S01012444,1,1,2,2
S01012445,1,1,2,2
S01012451,1,1,2,2
S01012452,1,1,2,2
S01012453,1,1,2,2
S01012454,1,1,2,2
S01012455,1,1,2,2
S01012456,1,1,2,2
S01012457,1,1,2,2
S01012458,1,1,2,2
S01012459,1,1,2,2
S01012460,1,1,2,2
S01012461,1,1,2,2
S01012462,1,1,2,2
S01012463,1,1,2,2
S01012464,1,1,2,2
S01012465,1,1,2,2
S01012466,1,1,2,2
S01012467,1,1,2,2
S01012468,1,1,2,2
S01012469,1,1,2,2
S01012470,1,1,2,2
S01012471,1,1,2,2
S01012472,1,1,2,2
S01012473,1,1,2,2
S01012474,1,1,2,2
S01012475,1,1,2,2
S01012476,1,1,2,2
S01012477,1,1,2,2
S01012478,1,1,2,2
S01012479,1,1,2,2
S01012480,1,1,2,2
S01012481,1,1,2,2
S01012482,1,1,2,2
S01012483,1,1,2,2
S01012484,1,1,2,2
S01012485,1,1,2,2
S01012486,1,1,2,2
S01012487,1,1,2,2
S01012488,1,1,2,2
S01012489,1,1,2,2
S01012490,1,1,2,2
S01012491,1,1,2,2
S01012492,1,1,2,2
S01012493,1,1,2,2
S01012494,1,1,2,2
S01012495,1,1,2,2
S01012496,1,1,2,2
S01012497,1,1,2,2
S01012498,1,1,2,2
S01012499,1,1,2,2
S01012500,1,1,2,2
S01012501,1,1,2,2
S01012502,1,1,2,2
S01012503,1,1,2,2
S01012504,1,1,2,2
S01012505,1,1,2,2
S01012506,1,1,2,2
S01012507,1,1,2,2
S01012508,1,1,2,2
S01012509,1,1,2,2
S01012510,1,1,2,2
S01012511,1,1,2,2
S01012512,1,1,2,2
S01012513,1,1,2,2
S01012514,1,1,2,2
S01012515,1,1,2,2
S01012516,1,1,2,2
S01012517,1,1,2,2
S01012518,1,1,2,2
S01012519,1,1,2,2
S01012520,1,1,2,2
S01012521,1,1,2,2
S01012522,1,1,2,2
S01012523,1,1,2,2
S01012524,1,1,2,2
S01012525,1,1,2,2
S01012526,1,1,2,2
S01012527,1,1,2,2
S01012528,1,1,2,2
S01012529,1,1,2,2
S01012530,1,1,2,2
S01012531,1,1,2,2
S01012532,1,1,2,2
S01012533,1,1,2,2
S01012534,1,1,2,2
S01012549,1,1,2,2
S01012550,1,1,2,2
S01012551,1,1,2,2
S01012552,1,1,2,2
S01012553,1,1,2,2
S01012554,1,1,2,2
S01012555,1,1,2,2
S01012556,1,1,2,2
S01012557,1,1,2,2
S01012558,1,1,2,2
S01012559,1,1,2,2
S01012560,1,1,2,2
S01012561,1,1,2,2
S01012562,1,1,2,2
S01012563,1,1,2,2
S01012564,1,1,2,2
S01012565,1,1,2,2
S01012566,1,1,2,2
S01012567,1,1,2,2
S01012568,1,1,2,2
S01012569,1,1,2,2
S01012592,1,1,2,2
S01012598,1,1,2,2
S01012599,1,1,2,2
S01012600,1,1,2,2
S01012601,1,1,2,2
S01012602,1,1,2,2
S01012603,1,1,2,2
S01012604,1,1,2,2
S01012605,1,1,2,2
S01012606,1,1,2,2
S01012607,1,1,2,2
S01012608,1,1,2,2
S01012609,1,1,2,2
S01012610,1,1,2,2
S01012611,1,1,2,2
S01012612,1,1,2,2
S01012613,1,1,2,2
S01012614,1,1,2,2
S01012616,1,1,2,2
S01012618,1,1,2,2
S01012654,1,1,2,2
S01012655,1,1,2,2
S01012656,1,1,2,2
S01012657,1,1,2,2
S01012658,1,1,2,2
S01012659,1,1,2,2
S01012660,1,1,2,2
S01012661,1,1,2,2
S01012662,1,1,2,2
S01012663,1,1,2,2
S01012664,1,1,2,2
S01012665,1,1,2,2
S01012666,1,1,2,2
S01012667,1,1,2,2
S01012668,1,1,2,2
S01012669,1,1,2,2
S01012670,1,1,2,2
S01012671,1,1,2,2
S01012672,1,1,2,2
S01012673,1,1,2,2
S01012674,1,1,2,2
S01012675,1,1,2,2
S01012701,1,1,2,2
S01012702,1,1,2,2
S01012703,1,1,2,2
S01012704,1,1,2,2
S01012705,1,1,2,2
S01012706,1,1,2,2
S01012707,1,1,2,2
S01012708,1,1,2,2
S01012709,1,1,2,2
S01012710,1,1,2,2
S01012711,1,1,2,2
S01012712,1,1,2,2
S01012713,1,1,2,2
S01012714,1,1,2,2
S01012715,1,1,2,2
S01012716,1,1,2,2
S01012717,1,1,2,2
S01012718,1,1,2,2
S01012719,1,1,2,2
S01012720,1,1,2,2
S01012721,1,1,2,2
S01012722,1,1,2,2
S01012723,1,1,2,2
S01012724,1,1,2,2
S01012725,1,1,2,2
S01012726,1,1,2,2
S01012727,1,1,2,2
S01012728,1,1,2,2
S01012729,1,1,2,2
S01012730,1,1,2,2
S01012731,1,1,2,2
S01012732,1,1,2,2
S01012733,1,1,2,2
S01012734,1,1,2,2
S01012735,1,1,2,2
S01012736,1,1,2,2
S01012737,1,1,2,2
S01012738,1,1,2,2
S01012739,1,1,2,2
S01012740,1,1,2,2
S01012741,1,1,2,2
S01012742,1,1,2,2
S01012743,1,1,2,2
S01012744,1,1,2,2
S01012745,1,1,2,2
S01012746,1,1,2,2
S01012747,1,1,2,2
S01012748,1,1,2,2
S01012749,1,1,2,2
S01012750,1,1,2,2
S01012751,1,1,2,2
S01012752,1,1,2,2
S01012753,1,1,2,2
S01012754,1,1,2,2
S01012755,1,1,2,2
S01012756,1,1,2,2
S01012757,1,1,2,2
S01012758,1,1,2,2
S01012759,1,1,2,2
S01012760,1,1,2,2
S01012761,1,1,2,2
S01012762,1,1,2,2
S01012763,1,1,2,2
S01012764,1,1,2,2
S01012765,1,1,2,2
S01012766,1,1,2,2
S01012767,1,1,2,2
S01012768,1,1,2,2
S01012769,1,1,2,2
S01012770,1,1,2,2
S01012771,1,1,2,2
S01012772,1,1,2,2
S01012773,1,1,2,2
S01012774,1,1,2,2
S01012775,1,1,2,2
S01012776,1,1,2,2
S01012777,1,1,2,2
S01012778,1,1,2,2
S01012779,1,1,2,2
S01012780,1,1,2,2
S01012781,1,1,2,2
S01012782,1,1,2,2
S01012783,1,1,2,2
S01012784,1,1,2,2
S01012785,1,1,2,2
S01012786,1,1,2,2
S01012787,1,1,2,2
S01012788,1,1,2,2
S01012789,1,1,2,2
S01012790,1,1,2,2
S01012791,1,1,2,2
S01012792,1,1,2,2
S01012793,1,1,2,2
S01012794,1,1,2,2
S01012795,1,1,2,2
S01012796,1,1,2,2
S01012797,1,1,2,2
S01012798,1,1,2,2
S01012799,1,1,2,2
S01012800,1,1,2,2
S01012801,1,1,2,2
S01012802,1,1,2,2
S01012803,1,1,2,2
S01012804,1,1,2,2
S01012805,1,1,2,2
S01012806,1,1,2,2
S01012807,1,1,2,2
S01012808,1,1,2,2
S01012809,1,1,2,2
S01012810,1,1,2,2
S01012811,1,1,2,2
S01012812,1,1,2,2
S01012813,1,1,2,2
S01012894,1,1,2,2
S01012895,1,1,2,2
S01012896,1,1,2,2
S01012897,1,1,2,2
S01012898,1,1,2,2
S01012899,1,1,2,2
S01012900,1,1,2,2
S01012901,1,1,2,2
S01012902,1,1,2,2
S01012903,1,1,2,2
S01012904,1,1,2,2
S01012905,1,1,2,2
S01012906,1,1,2,2
S01012907,1,1,2,2
S01012908,1,1,2,2
S01012909,1,1,2,2
S01012910,1,1,2,2
S01012911,1,1,2,2
S01012912,1,1,2,2
S01012913,1,1,2,2
S01012914,1,1,2,2
S01012915,1,1,2,2
S01012916,1,1,2,2
S01012917,1,1,2,2
S01012918,1,1,2,2
S01012919,1,1,2,2
S01012920,1,1,2,2
S01012921,1,1,2,2
S01012922,1,1,2,2
S01012923,1,1,2,2
S01012924,1,1,2,2
S01012925,1,1,2,2
S01012926,1,1,2,2
S01012927,1,1,2,2
S01012928,1,1,2,2
S01012929,1,1,2,2
S01012930,1,1,2,2
S01012931,1,1,2,2
S01012932,1,1,2,2
S01012933,1,1,2,2
S01012934,1,1,2,2
S01012935,1,1,2,2
S01012936,1,1,2,2
S01012937,1,1,2,2
S01012938,1,1,2,2
S01012939,1,1,2,2
S01012940,1,1,2,2
S01012941,1,1,2,2
S01012942,1,1,2,2
S01012943,1,1,2,2
S01012944,1,1,2,2
S01012945,1,1,2,2
S01012946,1,1,2,2
S01012947,1,1,2,2
S01012948,1,1,2,2
S01012949,1,1,2,2
S01012950,1,1,2,2
S01012951,1,1,2,2
S01012953,1,1,2,2
S01012954,1,1,2,2
S01012955,1,1,2,2
S01012956,1,1,2,2
S01012957,1,1,2,2
S01012958,1,1,2,2
S01012959,1,1,2,2
S01012960,1,1,2,2
S01012961,1,1,2,2
S01012962,1,1,2,2
S01012963,1,1,2,2
S01012964,1,1,2,2
S01012965,1,1,2,2
S01012966,1,1,2,2
S01012967,1,1,2,2
S01012968,1,1,2,2
S01012969,1,1,2,2
S01012970,1,1,2,2
S01012971,1,1,2,2
S01012972,1,1,2,2
S01012973,1,1,2,2
S01012974,1,1,2,2
S01012975,1,1,2,2
S01012976,1,1,2,2
S01012977,1,1,2,2
S01012978,1,1,2,2
S01012979,1,1,2,2
S01012980,1,1,2,2
S01012981,1,1,2,2
S01012982,1,1,2,2
S01012983,1,1,2,2
S01012984,1,1,2,2
S01012985,1,1,2,2
S01012986,1,1,2,2
S01012987,1,1,2,2
S01012988,1,1,2,2
S01012989,1,1,2,2
S01012990,1,1,2,2
S01012991,1,1,2,2
S01012992,1,1,2,2
S01012993,1,1,2,2
S01012994,1,1,2,2
S01012995,1,1,2,2
S01012996,1,1,2,2
S01012997,1,1,2,2
S01012998,1,1,2,2
S01012999,1,1,2,2
S01013000,1,1,2,2
S01013019,1,1,2,2
S01013020,1,1,2,2
S01013021,1,1,2,2
S01013022,1,1,2,2
S01013023,1,1,2,2
S01013024,1,1,2,2
S01013037,1,1,2,2
S01013038,1,1,2,2
S01013039,1,1,2,2
S01013040,1,1,2,2
S01013041,1,1,2,2
S01013042,1,1,2,2
S01013043,1,1,2,2
S01013044,1,1,2,2
S01013045,1,1,2,2
S01013046,1,1,2,2
S01013047,1,1,2,2
S01013048,1,1,2,2
S01013049,1,1,2,2
S01013050,1,1,2,2
S01013051,1,1,2,2
S01013052,1,1,2,2
S01013053,1,1,2,2
S01013054,1,1,2,2
S01013055,1,1,2,2
S01013056,1,1,2,2
S01013057,1,1,2,2
S01013058,1,1,2,2
S01013059,1,1,2,2
S01013060,1,1,2,2
S01013061,1,1,2,2
S01013062,1,1,2,2
S01013063,1,1,2,2
S01013064,1,1,2,2
S01013065,1,1,2,2
S01013066,1,1,2,2
S01013067,1,1,2,2
S01013068,1,1,2,2
S01013069,1,1,2,2
S01013070,1,1,2,2
S01013071,1,1,2,2
S01013072,1,1,2,2
S01013073,1,1,2,2
S01013074,1,1,2,2
S01013075,1,1,2,2
S01013076,1,1,2,2
S01013077,1,1,2,2
S01013078,1,1,2,2
S01013079,1,1,2,2
S01013080,1,1,2,2
S01013081,1,1,2,2
S01013082,1,1,2,2
S01013083,1,1,2,2
S01013084,1,1,2,2
S01013085,1,1,2,2
S01013086,1,1,2,2
S01013087,1,1,2,2
S01013088,1,1,2,2
S01013089,1,1,2,2
S01013090,1,1,2,2
S01013091,1,1,2,2
S01013092,1,1,2,2
S01013179,1,1,2,2
S01013180,1,1,2,2
S01013181,1,1,2,2
S01013182,1,1,2,2
S01013183,1,1,2,2
S01013184,1,1,2,2
S01013185,1,1,2,2
S01013186,1,1,2,2
S01013187,1,1,2,2
S01013188,1,1,2,2
S01013189,1,1,2,2
S01013190,1,1,2,2
S01013191,1,1,2,2
S01013192,1,1,2,2
S01013193,1,1,2,2
S01013194,1,1,2,2
S01013195,1,1,2,2
S01013196,1,1,2,2
S01013197,1,1,2,2
S01013198,1,1,2,2
S01013199,1,1,2,2
S01013200,1,1,2,2
S01013201,1,1,2,2
S01013202,1,1,2,2
S01013203,1,1,2,2
S01013204,1,1,2,2
S01013205,1,1,2,2
S01013206,1,1,2,2
S01013207,1,1,2,2
S01013208,1,1,2,2
S01013209,1,1,2,2
S01013210,1,1,2,2
S01013211,1,1,2,2
S01013212,1,1,2,2
S01013213,1,1,2,2
S01013214,1,1,2,2
S01013215,1,1,2,2
S01013216,1,1,2,2
S01013217,1,1,2,2
S01013218,1,1,2,2
S01013219,1,1,2,2
S01013220,1,1,2,2
S01013221,1,1,2,2
S01013222,1,1,2,2
S01013223,1,1,2,2
S01013224,1,1,2,2
S01013225,1,1,2,2
S01013226,1,1,2,2
S01013227,1,1,2,2
S01013228,1,1,2,2
S01013229,1,1,2,2
S01013230,1,1,2,2
S01013231,1,1,2,2
S01013232,1,1,2,2
S01013233,1,1,2,2
S01013234,1,1,2,2
S01013235,1,1,2,2
S01013236,1,1,2,2
S01013237,1,1,2,2
S01013238,1,1,2,2
S01013239,1,1,2,2
S01013240,1,1,2,2
S01013241,1,1,2,2
S01013256,1,1,2,2
S01013257,1,1,2,2
S01013258,1,1,2,2
S01013259,1,1,2,2
S01013260,1,1,2,2
S01013261,1,1,2,2
S01013262,1,1,2,2
S01013263,1,1,2,2
S01013264,1,1,2,2
S01013265,1,1,2,2
S01013266,1,1,2,2
S01013267,1,1,2,2
S01013268,1,1,2,2
S01013269,1,1,2,2
S01013270,1,1,2,2
S01013271,1,1,2,2
S01013272,1,1,2,2
S01013273,1,1,2,2
S01013274,1,1,2,2
S01013275,1,1,2,2
S01013276,1,1,2,2
S01013277,1,1,2,2
S01013278,1,1,2,2
S01013279,1,1,2,2
S01013280,1,1,2,2
S01013281,1,1,2,2
S01013282,1,1,2,2
S01013283,1,1,2,2
S01013284,1,1,2,2
S01013285,1,1,2,2
S01013286,1,1,2,2
S01013287,1,1,2,2
S01013288,1,1,2,2
S01013299,1,1,2,2
S01013300,1,1,2,2
S01013301,1,1,2,2
S01013302,1,1,2,2
S01013303,1,1,2,2
S01013304,1,1,2,2
S01013305,1,1,2,2
S01013306,1,1,2,2
S01013307,1,1,2,2
S01013308,1,1,2,2
S01013309,1,1,2,2
S01013310,1,1,2,2
S01013311,1,1,2,2
S01013312,1,1,2,2
S01013313,1,1,2,2
S01013314,1,1,2,2
S01013315,1,1,2,2
S01013316,1,1,2,2
S01013317,1,1,2,2
S01013318,1,1,2,2
S01013319,1,1,2,2
S01013320,1,1,2,2
S01013321,1,1,2,2
S01013322,1,1,2,2
S01013323,1,1,2,2
S01013324,1,1,2,2
S01013325,1,1,2,2
S01013326,1,1,2,2
S01013327,1,1,2,2
S01013328,1,1,2,2
S01013329,1,1,2,2
S01013330,1,1,2,2
S01013331,1,1,2,2
S01013332,1,1,2,2
S01013333,1,1,2,2
S01013334,1,1,2,2
S01013335,1,1,2,2
S01013336,1,1,2,2
S01013337,1,1,2,2
S01013338,1,1,2,2
S01013339,1,1,2,2
S01013340,1,1,2,2
S01013341,1,1,2,2
S01013342,1,1,2,2
S01013343,1,1,2,2
S01013344,1,1,2,2
S01013345,1,1,2,2
S01013346,1,1,2,2
S01013347,1,1,2,2
S01013348,1,1,2,2
S01013349,1,1,2,2
S01013350,1,1,2,2
S01013351,1,1,2,2
S01013352,1,1,2,2
S01013353,1,1,2,2
S01013356,1,1,2,2
S01013357,1,1,2,2
S01013358,1,1,2,2
S01013359,1,1,2,2
S01013360,1,1,2,2
S01013361,1,1,2,2
S01013362,1,1,2,2
S01013363,1,1,2,2
S01013365,1,1,2,2
S01013366,1,1,2,2
S01013367,1,1,2,2
S01013368,1,1,2,2
S01013369,1,1,2,2
S01013370,1,1,2,2
S01013371,1,1,2,2
S01013372,1,1,2,2
S01013373,1,1,2,2
S01013374,1,1,2,2
S01013375,1,1,2,2
S01013376,1,1,2,2
S01013377,1,1,2,2
S01013378,1,1,2,2
S01013379,1,1,2,2
S01013380,1,1,2,2
S01013383,1,1,2,2
S01013384,1,1,2,2
S01013385,1,1,2,2
S01013386,1,1,2,2
S01013387,1,1,2,2
S01013388,1,1,2,2
S01013389,1,1,2,2
S01013390,1,1,2,2
S01013391,1,1,2,2
S01013392,1,1,2,2
S01013393,1,1,2,2
S01013394,1,1,2,2
S01013395,1,1,2,2
S01013396,1,1,2,2
S01013397,1,1,2,2
S01013398,1,1,2,2
S01013399,1,1,2,2
S01013400,1,1,2,2
S01013401,1,1,2,2
S01013402,1,1,2,2
S01013403,1,1,2,2
S01013404,1,1,2,2
S01013405,1,1,2,2
S01013406,1,1,2,2
S01013407,1,1,2,2
S01013408,1,1,2,2
S01013409,1,1,2,2
S01013410,1,1,2,2
S01013411,1,1,2,2
S01013412,1,1,2,2
S01013413,1,1,2,2
S01013414,1,1,2,2
S01013415,1,1,2,2
S01013416,1,1,2,2
S01013417,1,1,2,2
S01013418,1,1,2,2
S01013419,1,1,2,2
S01013420,1,1,2,2
S01013421,1,1,2,2
S01013422,1,1,2,2
S01013423,1,1,2,2
S01013424,1,1,2,2
S01013425,1,1,2,2
S01013426,1,1,2,2
S01013427,1,1,2,2
S01013428,1,1,2,2
S01013435,1,1,2,2
S01013436,1,1,2,2
S01013437,1,1,2,2
S01013438,1,1,2,2
S01013439,1,1,2,2
S01013440,1,1,2,2
S01013441,1,1,2,2
S01013442,1,1,2,2
S01013443,1,1,2,2
S01013444,1,1,2,2
S01013445,1,1,2,2
S01013446,1,1,2,2
S01013447,1,1,2,2
S01013448,1,1,2,2
S01013449,1,1,2,2
S01013450,1,1,2,2
S01013451,1,1,2,2
S01013452,1,1,2,2
S01013459,1,1,2,2
S01013460,1,1,2,2
S01013461,1,1,2,2
S01013462,1,1,2,2
S01013463,1,1,2,2
S01013465,1,1,2,2
S01013467,1,1,2,2
S01013468,1,1,2,2
S01013469,1,1,2,2
S01013470,1,1,2,2
S01013471,1,1,2,2
S01013472,1,1,2,2
S01013473,1,1,2,2
S01013474,1,1,2,2
S01013475,1,1,2,2
S01013476,1,1,2,2
S01013477,1,1,2,2
S01013478,1,1,2,2
S01013479,1,1,2,2
S01013480,1,1,2,2
S01013481,1,1,2,2
S01011704,1,1,3,3
S01011705,1,1,3,3
S01011706,1,1,3,3
S01011707,1,1,3,3
S01011708,1,1,3,3
S01011709,1,1,3,3
S01011710,1,1,3,3
S01011711,1,1,3,3
S01011712,1,1,3,3
S01011713,1,1,3,3
S01011714,1,1,3,3
S01011715,1,1,3,3
S01011716,1,1,3,3
S01011717,1,1,3,3
S01011718,1,1,3,3
S01011838,1,1,3,3
S01011839,1,1,3,3
S01011840,1,1,3,3
S01011841,1,1,3,3
S01011842,1,1,3,3
S01011850,1,1,3,3
S01011852,1,1,3,3
S01011853,1,1,3,3
S01011854,1,1,3,3
S01011855,1,1,3,3
S01011856,1,1,3,3
S01011949,1,1,3,3
S01011950,1,1,3,3
S01011951,1,1,3,3
S01011952,1,1,3,3
S01011953,1,1,3,3
S01011954,1,1,3,3
S01011955,1,1,3,3
S01012211,1,1,3,3
S01012212,1,1,3,3
S01012213,1,1,3,3
S01012214,1,1,3,3
S01012215,1,1,3,3
S01012216,1,1,3,3
S01012229,1,1,3,3
S01012230,1,1,3,3
S01012231,1,1,3,3
S01012232,1,1,3,3
S01012233,1,1,3,3
S01012234,1,1,3,3
S01012235,1,1,3,3
S01012236,1,1,3,3
S01012237,1,1,3,3
S01012238,1,1,3,3
S01012239,1,1,3,3
S01012240,1,1,3,3
S01012241,1,1,3,3
S01012242,1,1,3,3
S01012243,1,1,3,3
S01012251,1,1,3,3
S01012252,1,1,3,3
